"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Norway","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2024-Q2","17107076350.09311",""
"Norway","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2024-Q3","17372073474.47068",""
"Norway","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2024-Q4","16547459165.15426",""
"Norway","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2025-Q1","24272916039.72307",""
"Norway","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2025-Q2","18729569718.53775",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2000-Q1","-46172409.3896",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2000-Q2","-4667532.09451008",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2000-Q3","-48801771.87133",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2000-Q4","-147476297.43567",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2001-Q1","-35959174.375223",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2001-Q2","52491417.043227",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2001-Q3","2324905.707142",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2001-Q4","-50778415.9884729",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2002-Q1","83312512.4816281",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2002-Q2","203309141.400743",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2002-Q3","218249983.211491",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2002-Q4","114947754.291224",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2003-Q1","-38443646.024336",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2003-Q2","151927127.932081",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2003-Q3","-4590712.87510002",""
"Paraguay","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2003-Q4","-91882233.8257591",""
